draw_no,number,freq_last_10,freq_last_20,freq_last_30,freq_last_50,freq_last_75,freq_last_100,freq_last_125,freq_last_150,freq_last_200,freq_last_300,freq_last_500,ewma_hl10,ewma_hl20,ewma_hl30,ewma_hl50,ewma_hl75,ewma_hl100,ewma_hl150,ewma_hl200
263,18,0.0,0.1,0.16666666666666666,0.16,0.21333333333333335,0.19,0.176,0.20666666666666667,0.175,0.17557251908396945,0.17557251908396945,0.11745041769444865,0.15853153157863434,0.17281051290385777,0.18022844331820165,0.18099918375438145,0.18044395966213458,0.17928208661792255,0.17850033356910328
263,19,0.3,0.25,0.2,0.18,0.13333333333333333,0.14,0.168,0.15333333333333332,0.155,0.14885496183206107,0.14885496183206107,0.2570320696144409,0.1982080685699037,0.17883751358765218,0.1654179817479954,0.15954646698929664,0.15676774516427372,0.154064147112821,0.1527363307132405
263,20,0.2,0.25,0.16666666666666666,0.14,0.13333333333333333,0.15,0.168,0.16,0.16,0.16030534351145037,0.16030534351145037,0.18334190370186504,0.1638304829646241,0.15791420741380693,0.15628542596763007,0.156817773191061,0.15740317650300295,0.1581835579889449,0.15864387734036992
263,21,0.1,0.15,0.16666666666666666,0.22,0.21333333333333335,0.22,0.2,0.18,0.165,0.16412213740458015,0.16412213740458015,0.12911442199750556,0.17264127236955354,0.18372044928081674,0.18417112922543946,0.17976738456894983,0.17641128097805306,0.172493531134529,0.1704060510235888
263,22,0.2,0.15,0.16666666666666666,0.14,0.17333333333333334,0.16,0.144,0.14,0.17,0.16793893129770993,0.16793893129770993,0.1455897260226185,0.1508898813244133,0.15292175936649105,0.15590696489033487,0.15877799457628997,0.16070164940744386,0.16293215411145168,0.16413972174259775
263,23,0.3,0.25,0.3,0.22,0.21333333333333335,0.18,0.192,0.18666666666666668,0.17,0.16030534351145037,0.16030534351145037,0.29980533222613776,0.2483745224256767,0.2244660078122997,0.20054656209693386,0.18702979958908358,0.18010507484387944,0.17324038833638986,0.16987870632953905
263,24,0.0,0.1,0.1,0.18,0.14666666666666667,0.18,0.192,0.19333333333333333,0.17,0.18702290076335878,0.18702290076335878,0.11070703704786773,0.14679764730006137,0.1604436015186504,0.1712492360910045,0.17632165293981586,0.17881612209347073,0.18136450911283053,0.1826882880196321
263,25,0.2,0.15,0.13333333333333333,0.12,0.16,0.19,0.16,0.16,0.13,0.1450381679389313,0.1450381679389313,0.12356085789219938,0.14064386658539577,0.14738852290799706,0.14917827899639813,0.1478213158670464,0.14675937994592295,0.14572469238101413,0.14531418418132153
263,26,0.0,0.0,0.06666666666666667,0.16,0.14666666666666667,0.19,0.184,0.16,0.17,0.183206106870229,0.183206106870229,0.06336569244881606,0.11655820765151367,0.13915983463492562,0.15768943040707964,0.16667178526758003,0.1710203877930731,0.17524465154614005,0.17730199200863925
263,27,0.3,0.3,0.26666666666666666,0.2,0.17333333333333334,0.13,0.12,0.13333333333333333,0.17,0.15648854961832062,0.15648854961832062,0.2725895814202717,0.22008080649251932,0.19273437471164903,0.17212443627813004,0.16465228829944176,0.1618968777115683,0.15973477629821314,0.15883025564245107
263,28,0.1,0.15,0.16666666666666666,0.18,0.14666666666666667,0.17,0.176,0.17333333333333334,0.15,0.14122137404580154,0.14122137404580154,0.1468566383528929,0.15112644867824035,0.15400872719287262,0.15396636702451474,0.1515937812868502,0.1496063213556487,0.14712051087478828,0.14572606812632463
263,29,0.3,0.2,0.23333333333333334,0.2,0.2,0.16,0.144,0.14666666666666667,0.14,0.14122137404580154,0.14122137404580154,0.21743243234829046,0.19707584696073938,0.18269821695769878,0.16626485045382805,0.15706604755747558,0.1525787344621645,0.14835784679310954,0.14639077631325675
263,30,0.0,0.0,0.0,0.08,0.06666666666666667,0.11,0.12,0.12666666666666668,0.15,0.16030534351145037,0.16030534351145037,0.026325569673799083,0.06084312232955167,0.08173577668909174,0.10648077082277436,0.12262228138018101,0.13159774615275893,0.1410146684809795,0.14582668178150787
263,31,0.1,0.2,0.2,0.14,0.13333333333333333,0.15,0.168,0.16,0.14,0.15267175572519084,0.15267175572519084,0.16989672697711,0.16313352278262525,0.15930299577333534,0.156387066724318,0.15493142365265092,0.15422804973467857,0.15358281838269677,0.15329709682027154
264,1,0.0,0.25,0.2,0.14,0.17333333333333334,0.17,0.168,0.16666666666666666,0.17,0.1520912547528517,0.1520912547528517,0.1550424001816541,0.16645208391665306,0.16762139024326572,0.16625035797995044,0.1636444932291387,0.16158779853211014,0.1589605504220917,0.15743297203281217
264,2,0.2,0.1,0.13333333333333333,0.14,0.13333333333333333,0.15,0.176,0.17333333333333334,0.165,0.18631178707224336,0.18631178707224336,0.1456212089630138,0.14184833153345083,0.1475620174123758,0.15785282999528882,0.16554666518530062,0.1700944747457602,0.17509946734398432,0.1777632529693805
264,3,0.2,0.25,0.16666666666666666,0.16,0.17333333333333334,0.17,0.168,0.16666666666666666,0.165,0.1596958174904943,0.1596958174904943,0.20885894655186185,0.19043256784500057,0.18281829504838804,0.17568909361958474,0.171221039187264,0.1686501747736272,0.16584579246037542,0.16436424695309568
264,4,0.1,0.1,0.13333333333333333,0.22,0.22666666666666666,0.19,0.192,0.2,0.19,0.18250950570342206,0.18250950570342206,0.14357766114576623,0.18031896295465863,0.19081666310167067,0.19443566361328335,0.19327924739712246,0.19170064253581914,0.18938332666656127,0.18794101301200564
264,5,0.4,0.2,0.2,0.12,0.12,0.09,0.096,0.12666666666666668,0.165,0.155893536121673,0.155893536121673,0.2414134007215564,0.16847569473992888,0.14626176823262366,0.13888637527508874,0.14153295172535216,0.1444639076684937,0.14814194825505236,0.15012982612017084
264,6,0.2,0.15,0.2,0.12,0.18666666666666668,0.16,0.16,0.15333333333333332,0.18,0.16730038022813687,0.16730038022813687,0.16092137210831622,0.15669905800385286,0.15786131275608317,0.16107028801666892,0.16350549025633698,0.16477585960272897,0.16593347859083687,0.1664237796962253
264,7,0.3,0.2,0.13333333333333333,0.12,0.12,0.15,0.136,0.16,0.17,0.1520912547528517,0.1520912547528517,0.17575475541187888,0.14952562267773317,0.14635749347368304,0.14918862158046112,0.15178359871369984,0.1528497501690844,0.15342620223199058,0.15344647105676446
264,8,0.0,0.0,0.03333333333333333,0.1,0.12,0.15,0.136,0.14,0.145,0.1444866920152091,0.1444866920152091,0.031977098330636604,0.07339169566601472,0.0962397512841859,0.11716543210698824,0.12746316113099485,0.13227950364451624,0.13675860226833397,0.13885074367201228
264,9,0.3,0.2,0.13333333333333333,0.12,0.14666666666666667,0.15,0.144,0.14,0.13,0.1444866920152091,0.1444866920152091,0.1719058308415796,0.15138661677718968,0.14526111852290982,0.1415815534971712,0.14085324979956484,0.141015457040574,0.14164121252837303,0.14214858716237935
264,10,0.0,0.1,0.06666666666666667,0.14,0.2,0.17,0.176,0.15333333333333332,0.175,0.19391634980988592,0.19391634980988592,0.08892952083101589,0.13550959503445348,0.15382342579817535,0.16813776763042282,0.17585568748161579,0.18006165779806313,0.18452439540576146,0.18683730055150072
264,11,0.1,0.25,0.2,0.16,0.13333333333333333,0.13,0.144,0.15333333333333332,0.19,0.18631178707224336,0.18631178707224336,0.17274122106124107,0.16295737108608171,0.15768772959749974,0.1602544747064739,0.16618880460491195,0.17044400629705728,0.17539362003128525,0.17805445068896728
264,12,0.3,0.35,0.26666666666666666,0.24,0.2,0.19,0.168,0.17333333333333334,0.17,0.1520912547528517,0.1520912547528517,0.2806852771883616,0.24699590422691514,0.22200510738255255,0.19550137310181875,0.18057029004171465,0.17300841398821162,0.16560497868831314,0.16202577337533255
264,13,0.0,0.05,0.1,0.1,0.14666666666666667,0.14,0.152,0.16,0.16,0.155893536121673,0.155893536121673,0.06474189179245445,0.10300961705691183,0.12201459303336075,0.13923548782163073,0.14720550212780498,0.15053830978537977,0.15319439676880361,0.15421685452563455
264,14,0.1,0.1,0.13333333333333333,0.16,0.14666666666666667,0.16,0.184,0.17333333333333334,0.16,0.1520912547528517,0.1520912547528517,0.12831548177823704,0.14612333836730793,0.1538285418249472,0.15816751456119277,0.15826235518862175,0.1575133744517488,0.1561950525930348,0.15533333907967473
264,15,0.2,0.15,0.16666666666666666,0.14,0.12,0.1,0.08,0.08666666666666667,0.1,0.11787072243346007,0.11787072243346007,0.1642417555672779,0.13446662121826425,0.12088257297692842,0.1118845250516949,0.11039859220084754,0.11091302075786431,0.11236995444509347,0.11344596716294356
264,16,0.1,0.1,0.16666666666666666,0.22,0.18666666666666668,0.19,0.2,0.18,0.17,0.17870722433460076,0.17870722433460076,0.1237941737832267,0.16263669406761377,0.17458314277963324,0.17981416705570885,0.18025375195347487,0.1800074197262762,0.17957809833938976,0.1793359613970544
264,17,0.2,0.1,0.2,0.22,0.2,0.19,0.2,0.19333333333333333,0.17,0.16730038022813687,0.16730038022813687,0.16209248225540554,0.1827366227494841,0.18704371916019105,0.18461526328075065,0.18031144077216676,0.17741126548297032,0.17415357778153429,0.17244386025640118
264,18,0.0,0.1,0.16666666666666666,0.16,0.21333333333333335,0.19,0.176,0.20666666666666667,0.175,0.17490494296577946,0.17490494296577946,0.10958511448350132,0.15313077146227608,0.168854432204585,0.17768069784706553,0.17917347484441765,0.17895739670704228,0.17810698518069754,0.17746774609963623
264,19,0.3,0.25,0.16666666666666666,0.18,0.13333333333333333,0.14,0.168,0.15333333333333332,0.155,0.1482889733840304,0.1482889733840304,0.23981940062492516,0.19145563124205411,0.17474345921606624,0.16307959993609203,0.15793714809462758,0.15547623547366995,0.1530543362381688,0.15185278266560723
264,20,0.2,0.25,0.16666666666666666,0.14,0.13333333333333333,0.15,0.168,0.16,0.16,0.1596958174904943,0.1596958174904943,0.17106404473639933,0.15824920125095962,0.1542991417699807,0.15407614379838547,0.15523597818062537,0.15610643189796689,0.1571467465046257,0.1577261553587137
264,21,0.0,0.15,0.13333333333333333,0.22,0.21333333333333335,0.22,0.192,0.18,0.165,0.1634980988593156,0.1634980988593156,0.12046801530222657,0.16675982980121287,0.17951461185085704,0.18156764915448467,0.17795410061417913,0.17495794069637566,0.17136292517064272,0.1694202873026476
264,22,0.2,0.15,0.16666666666666666,0.14,0.17333333333333334,0.16,0.144,0.14,0.165,0.16730038022813687,0.16730038022813687,0.1358400174899023,0.14574945250937524,0.14942098380276603,0.15370303272288757,0.15717642713608823,0.15937773078318704,0.1618642180332948,0.16319020743904264
264,23,0.3,0.25,0.3,0.22,0.21333333333333335,0.18,0.192,0.18666666666666668,0.17,0.1596958174904943,0.1596958174904943,0.2797282657626369,0.23991304349288303,0.21932739890345918,0.19771159561812837,0.18514326085197025,0.17862130374514967,0.17210488710946942,0.1688959931884611
264,24,0.0,0.1,0.1,0.18,0.13333333333333333,0.18,0.192,0.19333333333333333,0.17,0.18631178707224336,0.18631178707224336,0.1032933178712162,0.1417966303363153,0.15677063148561263,0.1688284224965816,0.17454312551160048,0.17734296985620465,0.18017575847220305,0.18163147410082545
264,25,0.2,0.2,0.16666666666666666,0.14,0.16,0.2,0.168,0.16666666666666666,0.135,0.1482889733840304,0.1482889733840304,0.18225336604959075,0.16991991208169085,0.16690701024897667,0.16120566572027992,0.15641710168348402,0.15378868644045637,0.15132402559219135,0.15025836465482145
264,26,0.0,0.0,0.06666666666666667,0.16,0.14666666666666667,0.19,0.184,0.16,0.17,0.18250950570342206,0.18250950570342206,0.05912228153495999,0.11258737034962174,0.13597410520989048,0.15546030094910412,0.16499059446278874,0.1696114596497607,0.174096013409544,0.1762763366969712
264,27,0.3,0.25,0.26666666666666666,0.2,0.17333333333333334,0.13,0.12,0.13333333333333333,0.17,0.155893536121673,0.155893536121673,0.2543350723933787,0.21258322143644368,0.1883221851574906,0.16969125067809007,0.1629914678274437,0.1605631123619176,0.1586877973794388,0.15791145550090874
264,28,0.2,0.15,0.2,0.2,0.14666666666666667,0.17,0.184,0.17333333333333334,0.15,0.1444866920152091,0.1444866920152091,0.20398909776413424,0.18004537965782244,0.17337566089306644,0.1659260683744098,0.1601515148668821,0.15661217371160666,0.15271069521700106,0.15066786593648726
264,29,0.3,0.2,0.2,0.18,0.2,0.16,0.144,0.14666666666666667,0.14,0.14068441064638784,0.14068441064638784,0.20287163263481325,0.1903619815008883,0.1785157810760345,0.16391449713581718,0.15548174824445984,0.1513217353649876,0.14738543776843255,0.14554393598391865
264,30,0.1,0.05,0.03333333333333333,0.1,0.08,0.12,0.12,0.13333333333333333,0.155,0.1634980988593156,0.1634980988593156,0.09152963427904566,0.09283777321961915,0.102757225613869,0.11911173809740241,0.1314722457008023,0.13875195969975232,0.14664487346500757,0.15076789756250833
264,31,0.2,0.25,0.23333333333333334,0.16,0.14666666666666667,0.16,0.168,0.16666666666666666,0.145,0.155893536121673,0.155893536121673,0.22548626055978585,0.19164340373732344,0.17854872993887128,0.16831254857709257,0.16345549098469694,0.1611958266116367,0.1591306456384678,0.1581950977970948
265,1,0.0,0.25,0.2,0.14,0.17333333333333334,0.17,0.168,0.16666666666666666,0.17,0.15151515151515152,0.15151515151515152,0.14465967433928378,0.16078151227788431,0.1637843036978368,0.16390107619303262,0.16199530179193045,0.16025834879936632,0.15792066785442893,0.15652436744397072
265,2,0.3,0.15,0.16666666666666666,0.14,0.14666666666666667,0.16,0.184,0.18,0.17,0.1893939393939394,0.1893939393939394,0.20283640133928926,0.1710832344464421,0.16707550736167534,0.16975320141364705,0.17395619530373443,0.1769224511695656,0.18049577279012768,0.18250868889566405
265,3,0.1,0.25,0.16666666666666666,0.16,0.17333333333333334,0.17,0.168,0.16,0.165,0.1590909090909091,0.1590909090909091,0.19487228755255895,0.183945046073507,0.17863333023470662,0.17320643317412357,0.16949549214241386,0.1672626199469833,0.1647608682572205,0.16341563938319012
265,4,0.2,0.15,0.16666666666666666,0.24,0.24,0.2,0.2,0.20666666666666667,0.195,0.1856060606060606,0.1856060606060606,0.20092970380755967,0.20824327565856693,0.20933999410549903,0.2058190834546533,0.20140929156272702,0.1983508560700063,0.19468619046149585,0.19262770927683553
265,5,0.4,0.2,0.2,0.12,0.12,0.09,0.096,0.12,0.16,0.1553030303030303,0.1553030303030303,0.22524666728973736,0.1627361841616627,0.14291363311584915,0.1369237735950121,0.14010659800294842,0.14327534327696362,0.1471728384405671,0.14926337071903464
265,6,0.2,0.1,0.2,0.12,0.18666666666666668,0.16,0.16,0.14666666666666667,0.18,0.16666666666666666,0.16666666666666666,0.15014494909873224,0.15136074554040935,0.15424764794671111,0.15879420573540973,0.1618576996759982,0.16342018037136707,0.16484798076562132,0.16546328579223665
265,7,0.3,0.25,0.16666666666666666,0.14,0.13333333333333333,0.15,0.144,0.16,0.175,0.1553030303030303,0.1553030303030303,0.23095199430529853,0.17849898107652573,0.1658985566497175,0.16121142682256764,0.16033183152189,0.15981960608309861,0.15896428908562435,0.1583322482301602
265,8,0.0,0.0,0.03333333333333333,0.08,0.12,0.15,0.136,0.14,0.145,0.14393939393939395,0.14393939393939395,0.029835687691917637,0.07089143938701711,0.09403668964478505,0.11550976881068126,0.12617860123075803,0.13119118539050686,0.13586395962838876,0.1380493840760177
265,9,0.3,0.2,0.13333333333333333,0.12,0.13333333333333333,0.14,0.144,0.14,0.13,0.14393939393939395,0.14393939393939395,0.16039381148273452,0.1462292847967999,0.14193588966847007,0.13958086628641314,0.13943374603937947,0.13985526448037844,0.14071462899944231,0.14132819447763634
265,10,0.0,0.1,0.06666666666666667,0.14,0.2,0.17,0.176,0.15333333333333332,0.17,0.19318181818181818,0.19318181818181818,0.08297417678964407,0.13089315017955958,0.15030219383222299,0.16576181488068617,0.17408343295440135,0.17858021597503174,0.18331728017131216,0.1857589925804585
265,11,0.1,0.2,0.2,0.16,0.13333333333333333,0.13,0.144,0.14666666666666667,0.185,0.1856060606060606,0.1856060606060606,0.1611732581178541,0.15740585484750017,0.15407803834783473,0.15798992067318027,0.1645139718738739,0.16904169287563656,0.1742462361837489,0.1770268318307911
265,12,0.3,0.35,0.26666666666666666,0.24,0.2,0.19,0.168,0.17333333333333334,0.165,0.15151515151515152,0.15151515151515152,0.26188862364312504,0.23858142279511463,0.21692310198146492,0.19273874557592247,0.17875052226172575,0.17158500212278324,0.16452162983226762,0.16109066201143904
265,13,0.0,0.05,0.1,0.1,0.14666666666666667,0.14,0.152,0.16,0.16,0.1553030303030303,0.1553030303030303,0.060406320927904586,0.09950035842067972,0.11922150945020453,0.1372679528364043,0.14572198105826809,0.14929976877219736,0.15219223502338639,0.1533268113543128
265,14,0.1,0.1,0.13333333333333333,0.16,0.14666666666666667,0.16,0.176,0.17333333333333334,0.16,0.15151515151515152,0.15151515151515152,0.1197225777269958,0.141145312025969,0.15030719274603294,0.15593245133633354,0.15666740435429077,0.1562174466931511,0.15517326126232175,0.15443685225823275
265,15,0.2,0.15,0.16666666666666666,0.14,0.12,0.1,0.08,0.08666666666666667,0.1,0.11742424242424243,0.11742424242424243,0.15324297640798556,0.12988570765623791,0.11811540290589244,0.11030348618876751,0.10928600717372688,0.11000049340651825,0.11163485660826394,0.11279122803797595
265,16,0.1,0.1,0.13333333333333333,0.2,0.17333333333333334,0.18,0.2,0.18,0.17,0.17803030303030304,0.17803030303030304,0.1155040482061713,0.15709610242644992,0.17058669204475854,0.17727321524768497,0.17843717420997526,0.1785264241423217,0.17840334061804755,0.17830094646107458
265,17,0.2,0.1,0.2,0.22,0.2,0.19,0.192,0.19333333333333333,0.17,0.16666666666666666,0.16666666666666666,0.1512376335018044,0.17651128098178082,0.18276202851704007,0.18200646724035469,0.17849428164701517,0.17595162953505436,0.17301430599900558,0.1714486222149454
265,18,0.0,0.1,0.13333333333333333,0.14,0.21333333333333335,0.19,0.176,0.20666666666666667,0.175,0.17424242424242425,0.17424242424242425,0.10224652711157031,0.14791402085606825,0.16498911961525523,0.17516989406648484,0.1773677840163462,0.1774850400972861,0.17694185113595134,0.17644351333317432
265,19,0.3,0.25,0.16666666666666666,0.18,0.13333333333333333,0.14,0.168,0.15333333333333332,0.155,0.14772727272727273,0.14772727272727273,0.22375941261227314,0.1849332564717426,0.17074333861518956,0.16077512409253383,0.1563454746620848,0.15419706810103315,0.15205309073583095,0.1509763834375627
265,20,0.2,0.25,0.16666666666666666,0.14,0.13333333333333333,0.15,0.16,0.16,0.16,0.1590909090909091,0.1590909090909091,0.1596083972754207,0.15285807960588113,0.1507670200043899,0.15189889568402212,0.15367152684523178,0.15482207963838032,0.156118729415976,0.15681585869919704
