sum,mean,range,std,odd_count,even_count,low_count,high_count,prime_count,consecutive_pair_count,max_consecutive_run,d12,d23,d34,d45,decade_spread,draw_no,date
68,13.6,24,7.939773296511683,4,1,4,1,1,1,2,6,5,1,12,3,1041,2019-09-03
93,18.6,17,6.468384651518491,3,2,2,3,3,1,2,1,7,4,5,2,1042,2019-09-10
88,17.6,18,7.889233169326409,4,1,2,3,2,2,3,2,14,1,1,2,1043,2019-09-17
116,23.2,18,6.734983296193095,2,3,1,4,1,1,2,7,8,1,2,3,1044,2019-09-24
43,8.6,15,5.238320341483519,3,2,4,1,3,0,1,2,2,3,8,2,1045,2019-10-01
120,24.0,13,4.604345773288535,2,3,0,5,2,2,2,7,1,4,1,2,1046,2019-10-08
90,18.0,18,7.0710678118654755,2,3,2,3,1,1,2,4,7,6,1,3,1047,2019-10-15
62,12.4,22,7.8383671769061705,4,1,3,2,3,0,1,7,3,8,4,3,1048,2019-10-22
96,19.2,29,9.947864092356712,2,3,1,4,2,0,1,14,5,5,5,4,1049,2019-10-29
87,17.4,26,8.822698000045111,3,2,2,3,3,0,1,13,4,4,5,3,1050,2019-11-05
73,14.6,15,5.885575587824865,3,2,3,2,2,2,2,4,1,9,1,3,1051,2019-11-12
61,12.2,22,7.6000000000000005,1,4,4,1,0,1,2,4,1,5,12,3,1052,2019-11-19
57,11.4,21,7.964923100695952,3,2,3,2,4,1,2,1,10,3,7,3,1053,2019-11-26
103,20.6,29,10.05186549850325,3,2,1,4,3,1,2,17,6,1,5,4,1054,2019-12-03
64,12.8,20,8.158431221748456,4,1,2,3,2,1,2,4,13,1,2,3,1055,2019-12-10
75,15.0,22,7.615773105863909,3,2,3,2,1,0,1,9,2,7,4,3,1056,2019-12-17
92,18.4,17,6.374950980203691,4,1,2,3,2,0,1,4,8,2,3,3,1057,2019-12-24
88,17.6,25,8.685620300243386,2,3,1,4,2,0,1,14,3,5,3,3,1058,2020-01-07
60,12.0,16,5.549774770204643,2,3,3,2,3,0,1,9,2,3,2,2,1059,2020-01-14
125,25.0,12,4.147288270665544,3,2,0,5,3,1,2,4,1,4,3,3,1060,2020-01-21
85,17.0,23,8.414273587185052,3,2,2,3,3,0,1,5,9,4,5,3,1061,2020-01-28
115,23.0,17,6.418722614352485,3,2,1,4,3,0,1,4,5,6,2,3,1062,2020-02-04
101,20.2,17,6.144916598294887,1,4,1,4,0,1,2,8,2,6,1,2,1063,2020-02-11
71,14.2,28,11.889491158161478,3,2,3,2,2,1,2,4,3,20,1,2,1064,2020-02-18
80,16.0,23,7.974960814950754,2,3,3,2,2,0,1,3,3,2,15,3,1065,2020-02-25
97,19.4,8,3.006659275674582,3,2,1,4,2,1,2,2,3,2,1,2,1066,2020-03-03
68,13.6,26,8.452218643646177,2,3,4,1,2,0,1,8,3,2,13,3,1067,2020-03-10
80,16.0,29,11.575836902790225,2,3,2,3,3,1,2,1,17,4,7,3,1068,2020-03-17
52,10.4,24,8.616263691415208,4,1,4,1,1,0,1,2,6,5,11,3,1069,2020-03-24
85,17.0,24,9.959919678390985,5,0,3,2,3,0,1,2,2,16,4,4,1070,2020-03-31
67,13.4,29,12.815615474880635,3,2,3,2,3,2,3,1,1,23,4,3,1071,2020-04-07
42,8.4,10,4.127953488110059,2,3,5,0,2,2,2,1,6,2,1,2,1072,2020-04-14
90,18.0,28,9.695359714832659,2,3,2,3,2,0,1,11,8,3,6,4,1073,2020-04-21
102,20.4,12,4.029888335921977,2,3,1,4,0,0,1,3,2,2,5,2,1074,2020-04-28
75,15.0,27,8.921883209278185,3,2,3,2,3,0,1,7,2,3,15,3,1075,2020-05-05
71,14.2,21,8.328265125462805,3,2,3,2,3,0,1,2,4,11,4,3,1076,2020-05-12
95,19.0,28,9.38083151964686,5,0,1,4,4,0,1,14,2,6,6,4,1077,2020-05-19
71,14.2,22,7.35934779718964,3,2,2,3,2,1,2,7,6,1,8,3,1078,2020-05-26
64,12.8,24,8.352245207128439,0,5,3,2,1,0,1,4,8,2,10,3,1079,2020-06-02
62,12.4,17,6.974238309665077,4,1,3,2,3,1,2,1,8,6,2,3,1080,2020-06-09
58,11.6,23,10.55651457631732,2,3,3,2,2,3,3,1,1,20,1,2,1081,2020-06-16
65,13.0,28,10.564090116995406,3,2,3,2,3,1,2,1,12,5,10,3,1082,2020-06-23
78,15.6,28,11.586198686368192,4,1,2,3,3,0,1,2,16,7,3,3,1083,2020-06-30
118,23.6,20,7.525955088890712,4,1,1,4,4,1,2,8,9,1,2,3,1084,2020-07-07
80,16.0,19,6.782329983125268,2,3,2,3,1,2,2,1,6,1,11,3,1085,2020-07-14
97,19.4,28,9.911609354691093,1,4,1,4,2,1,2,16,1,9,2,4,1086,2020-07-21
33,6.6,15,5.388877434122992,3,2,4,1,1,1,2,2,1,5,7,2,1087,2020-07-28
67,13.4,24,8.138795979750322,1,4,3,2,2,0,1,6,6,3,9,3,1088,2020-08-04
75,15.0,19,6.663332499583072,3,2,2,3,3,1,2,10,5,1,3,3,1089,2020-08-11
78,15.6,21,7.445804187594515,2,3,3,2,0,0,1,8,3,7,3,3,1090,2020-08-18
100,20.0,30,11.171392035015153,4,1,2,3,2,0,1,13,11,4,2,4,1091,2020-08-25
77,15.4,13,4.586937976471886,3,2,3,2,2,1,2,4,1,5,3,3,1092,2020-09-01
84,16.8,28,9.53729521405309,2,3,2,3,3,0,1,10,5,6,7,4,1093,2020-09-08
52,10.4,19,6.887670143089026,2,3,4,1,2,0,1,2,3,6,8,3,1094,2020-09-15
75,15.0,20,7.26636084983398,1,4,2,3,0,0,1,6,6,5,3,3,1095,2020-09-22
57,11.4,21,8.754427451295717,1,4,3,2,1,1,2,1,10,8,2,3,1096,2020-09-29
78,15.6,19,6.529931086925803,2,3,2,3,2,1,2,7,6,1,5,3,1097,2020-10-06
92,18.4,28,10.190191362285598,4,1,2,3,4,0,1,10,4,11,3,4,1098,2020-10-13
46,9.2,22,8.207313811473275,4,1,4,1,3,0,1,2,2,9,9,3,1099,2020-10-20
102,20.4,14,5.043808085167396,4,1,1,4,2,1,2,5,1,6,2,2,1100,2020-10-27
60,12.0,28,9.273618495495704,2,3,4,1,1,0,1,7,2,2,17,3,1101,2020-11-03
96,19.2,21,7.833262411026456,2,3,2,3,2,0,1,5,7,6,3,3,1102,2020-11-10
66,13.2,30,11.106754701531855,4,1,3,2,2,1,2,5,1,14,10,3,1103,2020-11-17
94,18.8,21,7.0823724838503095,2,3,1,4,2,0,1,9,4,3,5,3,1104,2020-11-24
78,15.6,22,7.657675887630659,2,3,2,3,1,0,1,7,5,5,5,3,1105,2020-12-01
96,19.2,28,9.495261976375375,2,3,1,4,1,0,1,16,3,4,5,4,1106,2020-12-08
80,16.0,22,7.615773105863909,2,3,2,3,2,0,1,3,6,2,11,3,1107,2020-12-15
66,13.2,13,4.707440918375928,2,3,3,2,2,0,1,4,4,3,2,2,1108,2020-12-22
92,18.4,20,7.418894796396564,4,1,2,3,2,1,2,8,2,9,1,3,1109,2020-12-29
79,15.8,26,9.785703858180055,3,2,2,3,4,0,1,5,12,4,5,3,1110,2021-01-05
53,10.6,29,10.9288608738514,3,2,4,1,4,2,3,1,1,9,18,3,1111,2021-01-12
57,11.4,20,7.337574531137657,3,2,4,1,2,1,2,1,2,5,12,3,1112,2021-01-19
113,22.6,8,3.2619012860600183,3,2,0,5,1,3,3,1,1,5,1,2,1113,2021-01-26
97,19.4,19,6.829348431585549,3,2,1,4,1,1,2,11,3,4,1,3,1114,2021-02-02
52,10.4,27,9.76933979345585,2,3,4,1,3,0,1,2,2,5,18,3,1115,2021-02-09
112,22.4,22,7.889233169326408,4,1,1,4,2,1,2,17,1,2,2,2,1116,2021-02-16
96,19.2,26,9.537295214053092,2,3,2,3,1,0,1,9,9,5,3,4,1117,2021-02-23
93,18.6,21,8.114185110040317,3,2,2,3,2,0,1,5,3,11,2,3,1118,2021-03-02
66,13.2,9,3.655133376499413,2,3,3,2,1,2,2,1,2,5,1,2,1119,2021-03-09
71,14.2,29,9.662297863344929,3,2,3,2,4,1,2,8,1,6,14,3,1120,2021-03-16
102,20.4,12,4.2708313008125245,4,1,1,4,2,1,2,6,2,3,1,2,1121,2021-03-23
84,16.8,20,8.23164625090267,2,3,3,2,0,1,2,1,5,11,3,3,1122,2021-03-30
107,21.4,22,8.357032966310472,3,2,1,4,3,1,2,10,9,2,1,3,1123,2021-04-06
48,9.6,24,8.867919710958144,2,3,4,1,1,1,2,1,2,2,19,2,1124,2021-04-13
53,10.6,19,6.56048778674269,1,4,4,1,1,0,1,4,4,4,7,3,1125,2021-04-20
95,19.0,25,10.545141061171254,1,4,2,3,1,1,2,2,12,10,1,3,1126,2021-04-27
109,21.8,20,7.222188034107115,1,4,1,4,0,1,2,14,2,3,1,2,1127,2021-05-04
78,15.6,26,9.93176721434811,2,3,3,2,2,0,1,3,6,11,6,4,1128,2021-05-11
89,17.8,25,10.186265262597475,3,2,2,3,2,1,2,4,7,13,1,4,1129,2021-05-18
70,14.0,21,9.444575162494075,2,3,3,2,1,2,2,1,2,17,1,2,1130,2021-05-25
78,15.6,23,9.178235124467012,2,3,3,2,2,0,1,2,3,13,5,3,1131,2021-06-01
54,10.8,15,6.11228271597445,2,3,4,1,1,2,2,1,10,1,3,2,1132,2021-06-08
112,22.4,16,6.151422599691879,2,3,1,4,2,0,1,3,6,5,2,3,1133,2021-06-15
90,18.0,22,7.720103626247513,2,3,2,3,2,0,1,7,7,3,5,3,1134,2021-06-22
98,19.6,21,6.974238309665078,4,1,1,4,3,0,1,12,2,2,5,3,1135,2021-06-29
91,18.2,12,4.534313619501853,3,2,2,3,2,1,2,4,5,2,1,2,1136,2021-07-06
92,18.4,24,9.457272334029511,4,1,2,3,2,1,2,1,13,4,6,3,1137,2021-07-13
114,22.8,15,5.491812087098393,2,3,1,4,2,1,2,6,3,5,1,2,1138,2021-07-20
100,20.0,19,6.723094525588644,2,3,1,4,2,1,2,4,1,7,7,3,1139,2021-07-27
82,16.4,21,7.2,4,1,2,3,4,0,1,4,6,2,9,3,1140,2021-08-03
83,16.6,18,6.151422599691879,3,2,2,3,1,1,2,3,5,1,9,3,1141,2021-08-10
118,23.6,19,6.800000000000001,4,1,1,4,3,1,2,12,2,4,1,3,1142,2021-08-17
69,13.8,24,9.15204895091804,3,2,2,3,2,1,2,1,12,3,8,3,1143,2021-08-24
80,16.0,26,8.87693640846886,2,3,3,2,1,0,1,7,3,7,9,4,1144,2021-08-31
104,20.8,20,7.730459236035076,2,3,2,3,2,0,1,3,6,8,3,3,1145,2021-09-07
79,15.8,26,11.443775600735973,3,2,3,2,3,2,2,1,6,18,1,4,1146,2021-09-14
93,18.6,23,9.687104830649869,3,2,2,3,2,0,1,2,15,4,2,2,1147,2021-09-21
44,8.8,18,6.997142273814361,4,1,4,1,2,0,1,2,3,9,4,2,1148,2021-09-28
66,13.2,15,4.874423042781577,2,3,4,1,1,1,2,7,2,1,5,3,1149,2021-10-05
80,16.0,28,10.583005244258363,4,1,3,2,2,0,1,9,3,14,2,3,1150,2021-10-12
114,22.8,17,6.675327707311455,2,3,1,4,1,1,2,4,3,9,1,3,1151,2021-10-19
78,15.6,25,8.777243302996677,2,3,3,2,2,0,1,10,2,9,4,3,1152,2021-10-26
128,25.6,13,4.63033476111609,4,1,0,5,2,1,2,8,2,2,1,3,1153,2021-11-02
76,15.2,15,6.11228271597445,2,3,3,2,0,1,2,1,2,9,3,3,1154,2021-11-09
58,11.6,18,6.248199740725324,4,1,3,2,2,0,1,8,4,3,3,2,1155,2021-11-16
75,15.0,29,11.916375287812984,3,2,3,2,1,0,1,2,11,13,3,4,1156,2021-11-23
58,11.6,28,9.850888284819801,2,3,4,1,3,1,2,4,1,6,17,3,1157,2021-11-30
89,17.8,25,9.410632284814874,3,2,2,3,1,1,2,13,9,2,1,3,1158,2021-12-07
86,17.2,20,7.30479294709987,2,3,3,2,2,1,2,1,2,4,13,2,1159,2021-12-14
103,20.6,24,7.863841300535,3,2,1,4,3,0,1,12,3,2,7,4,1160,2021-12-21
66,13.2,21,7.110555533852471,4,1,3,2,3,0,1,6,4,4,7,3,1161,2021-12-28
99,19.8,27,9.282241108697834,3,2,1,4,3,1,2,19,2,1,5,2,1162,2022-01-04
73,14.6,27,9.645724441429994,3,2,3,2,3,0,1,7,2,11,7,3,1163,2022-01-11
89,17.8,27,10.107423014794623,3,2,2,3,2,0,1,5,10,7,5,4,1164,2022-01-18
92,18.4,26,9.457272334029511,4,1,2,3,3,0,1,8,3,11,4,4,1165,2022-01-25
73,14.6,19,6.343500610861482,3,2,3,2,2,0,1,5,3,3,8,3,1166,2022-02-01
94,18.8,28,10.02796090937734,2,3,2,3,1,0,1,12,7,6,3,4,1167,2022-02-08
87,17.4,26,9.090654541890808,3,2,3,2,3,1,2,8,1,10,7,4,1168,2022-02-15
65,13.0,26,9.549869109050658,5,0,3,2,1,0,1,6,2,12,6,2,1169,2022-02-22
84,16.8,26,8.44748483277715,0,5,1,4,1,0,1,14,2,2,8,3,1170,2022-03-01
49,9.8,22,8.37615663654877,3,2,3,2,2,0,1,2,3,10,7,3,1171,2022-03-08
118,23.6,18,6.529931086925803,2,3,1,4,2,1,2,13,2,2,1,2,1172,2022-03-15
63,12.6,24,8.777243302996677,3,2,3,2,2,1,2,1,9,3,11,3,1173,2022-03-22
91,18.2,25,10.833282051160673,3,2,2,3,2,2,2,1,15,8,1,3,1174,2022-03-29
68,13.6,28,9.457272334029511,4,1,3,2,2,1,2,6,8,1,13,3,1175,2022-04-05
89,17.8,28,10.303397497913005,3,2,2,3,1,0,1,11,8,7,2,3,1176,2022-04-12
80,16.0,27,9.23038460737146,2,3,2,3,1,0,1,7,6,5,9,4,1177,2022-04-19
50,10.0,21,7.211102550927978,4,1,4,1,2,0,1,4,4,4,9,3,1178,2022-04-26
112,22.4,12,4.498888751680797,2,3,0,5,1,2,3,1,1,5,5,3,1179,2022-05-03
99,19.8,16,6.43117407632541,3,2,2,3,2,1,2,2,1,10,3,2,1180,2022-05-10
62,12.4,20,6.7111846942250075,2,3,3,2,2,0,1,7,4,3,6,3,1181,2022-05-17
87,17.4,21,7.787168933572715,1,4,2,3,1,0,1,3,10,2,6,3,1182,2022-05-24
48,9.6,12,4.454211490264017,4,1,5,0,2,1,2,4,2,5,1,2,1183,2022-05-31
71,14.2,22,7.934733769950949,3,2,3,2,2,0,1,3,4,7,8,3,1184,2022-06-07
70,14.0,21,7.014271166700073,2,3,2,3,1,1,2,13,2,1,5,3,1185,2022-06-14
89,17.8,19,7.0823724838503095,3,2,3,2,1,0,1,4,2,9,4,3,1186,2022-06-21
48,9.6,20,7.2,4,1,4,1,4,1,2,2,1,5,12,3,1187,2022-06-28
113,22.6,29,10.518555033843766,3,2,1,4,3,1,2,23,1,3,2,3,1188,2022-07-05
68,13.6,16,6.151422599691879,2,3,2,3,2,2,2,1,9,1,5,3,1189,2022-07-12
98,19.6,25,8.685620300243386,2,3,1,4,2,1,2,17,3,1,4,2,1190,2022-07-19
98,19.6,15,5.607138307550474,2,3,1,4,1,1,2,5,4,5,1,2,1191,2022-07-26
78,15.6,27,9.645724441429996,2,3,3,2,2,1,2,6,1,11,9,4,1192,2022-08-02
44,8.8,19,6.554387843269576,2,3,4,1,1,0,1,3,4,3,9,3,1193,2022-08-09
53,10.6,17,7.002856560004639,3,2,3,2,3,0,1,2,2,11,2,3,1194,2022-08-16
51,10.2,11,3.867815921162743,3,2,5,0,3,2,2,7,1,2,1,2,1195,2022-08-23
65,13.0,22,8.48528137423857,5,0,2,3,4,0,1,4,12,2,4,3,1196,2022-08-30
86,17.2,20,8.304215796810679,4,1,2,3,2,1,2,2,8,9,1,3,1197,2022-09-06
99,19.8,21,9.064215354899728,3,2,2,3,3,2,2,1,6,13,1,2,1198,2022-09-13
89,17.8,22,7.678541528180987,3,2,2,3,3,0,1,7,6,4,5,3,1199,2022-09-20
82,16.4,22,7.735631842325486,0,5,1,4,1,0,1,14,2,4,2,3,1200,2022-09-27
72,14.4,29,11.42978564978364,2,3,2,3,2,1,2,1,14,7,7,4,1201,2022-10-04
81,16.2,26,10.796295661012625,3,2,3,2,1,1,2,1,10,12,3,4,1202,2022-10-11
50,10.0,15,5.176871642217914,2,3,4,1,2,1,2,3,1,4,7,2,1203,2022-10-18
65,13.0,15,5.440588203494177,1,4,3,2,1,0,1,5,2,6,2,3,1204,2022-10-25
91,18.2,17,6.705221845696084,1,4,2,3,1,1,2,1,4,8,4,2,1205,2022-11-01
72,14.4,23,8.16333265278342,2,3,4,1,1,0,1,2,3,2,16,3,1206,2022-11-08
77,15.4,26,9.871170143402452,1,4,3,2,1,0,1,6,6,11,3,3,1207,2022-11-15
73,14.6,22,7.3375745311376575,3,2,3,2,1,1,2,5,5,1,11,3,1208,2022-11-22
98,19.6,16,6.651315659326356,2,3,2,3,1,1,2,2,3,10,1,2,1209,2022-11-29
128,25.6,17,6.086049621881176,2,3,1,4,1,2,2,12,1,3,1,3,1210,2022-12-06
79,15.8,22,8.818163074019441,1,4,2,3,0,1,2,4,8,9,1,3,1211,2022-12-13
117,23.4,17,6.468384651518491,3,2,1,4,3,1,2,5,4,7,1,3,1212,2022-12-20
112,22.4,9,3.2,4,1,0,5,2,1,2,4,2,2,1,2,1213,2022-12-27
69,13.8,21,7.6262703859750465,3,2,3,2,2,1,2,4,1,9,7,3,1214,2023-01-10
31,6.2,19,7.025667228100119,3,2,4,1,3,2,3,1,1,2,15,2,1215,2023-01-17
93,18.6,18,7.031358332498778,1,4,2,3,0,0,1,2,6,7,3,2,1216,2023-01-24
77,15.4,17,6.3118935352238,1,4,3,2,0,0,1,2,4,6,5,3,1217,2023-01-31
26,5.2,10,3.4871191548325386,4,1,5,0,3,1,2,2,1,3,4,2,1218,2023-02-07
82,16.4,20,7.578918128598567,4,1,3,2,2,1,2,1,3,8,8,3,1219,2023-02-14
60,12.0,28,9.736529155710468,2,3,4,1,3,1,2,3,6,1,18,3,1220,2023-02-21
75,15.0,22,7.720103626247513,3,2,3,2,2,0,1,7,2,8,5,3,1221,2023-02-28
99,19.8,24,8.588364221433556,1,4,1,4,1,0,1,14,5,3,2,3,1222,2023-03-07
90,18.0,30,10.770329614269007,4,1,2,3,2,0,1,10,10,5,5,4,1223,2023-03-14
47,9.4,21,7.116178749862878,3,2,4,1,2,0,1,4,3,3,11,3,1224,2023-03-21
83,16.6,30,11.825396399275586,5,0,3,2,3,0,1,6,8,14,2,4,1225,2023-03-28
59,11.8,19,7.30479294709987,3,2,3,2,3,0,1,3,8,5,3,3,1226,2023-04-04
63,12.6,25,9.264987857520376,3,2,3,2,2,0,1,4,6,9,6,3,1227,2023-04-11
68,13.6,25,9.520504188329525,2,3,2,3,1,1,2,3,14,1,7,3,1228,2023-04-18
52,10.4,26,9.024411338142782,4,1,4,1,2,0,1,4,2,5,15,3,1229,2023-04-25
88,17.6,19,7.002856560004639,2,3,1,4,1,2,3,14,3,1,1,3,1230,2023-05-02
87,17.4,30,9.850888284819801,3,2,2,3,1,1,2,13,6,1,10,4,1231,2023-05-09
82,16.4,25,10.537551897855593,4,1,2,3,3,1,2,1,12,10,2,3,1232,2023-05-16
70,14.0,20,7.37563556583431,4,1,2,3,4,0,1,5,9,2,4,3,1233,2023-05-23
88,17.6,24,8.957678270623477,2,3,3,2,0,2,2,10,1,12,1,3,1234,2023-05-30
87,17.4,20,7.08801805866774,1,4,2,3,1,0,1,4,5,5,6,3,1235,2023-06-06
99,19.8,30,10.833282051160673,3,2,1,4,2,2,2,17,1,11,1,3,1236,2023-06-13
77,15.4,29,10.818502669038818,3,2,3,2,2,1,2,7,1,15,6,4,1237,2023-06-20
94,18.8,12,4.1182520563948,4,1,1,4,2,0,1,3,3,2,4,2,1238,2023-06-27
75,15.0,23,8.366600265340756,3,2,3,2,2,0,1,2,2,7,12,3,1239,2023-07-04
105,21.0,17,6.603029607687671,3,2,2,3,1,0,1,2,5,7,3,3,1240,2023-07-11
40,8.0,26,9.715966241192895,4,1,4,1,3,2,3,1,1,4,20,2,1241,2023-07-18
76,15.2,22,8.158431221748454,4,1,2,3,3,1,2,2,11,1,8,3,1242,2023-07-25
54,10.8,18,6.794115100585211,2,3,4,1,2,0,1,2,9,2,5,3,1243,2023-08-01
47,9.4,17,5.6780278266313555,3,2,4,1,3,0,1,4,3,2,8,2,1244,2023-08-08
96,19.2,20,8.657944328765346,2,3,2,3,2,2,2,1,5,13,1,3,1245,2023-08-15
102,20.4,12,4.223742416388575,2,3,0,5,1,2,2,1,3,1,7,2,1246,2023-08-22
103,20.6,21,7.605261336732617,3,2,2,3,1,0,1,6,8,3,4,4,1247,2023-08-29
50,10.0,23,8.555699854482976,2,3,4,1,2,1,2,2,1,9,11,3,1248,2023-09-05
62,12.4,14,4.882622246293481,4,1,4,1,2,0,1,2,2,3,7,3,1249,2023-09-12
69,13.8,21,7.138627319029899,3,2,3,2,4,1,2,10,1,6,4,3,1250,2023-09-19
73,14.6,28,13.001538370516007,3,2,3,2,3,3,3,1,1,25,1,2,1251,2023-09-26
71,14.2,29,11.443775600735973,3,2,3,2,1,0,1,3,7,14,5,4,1252,2023-10-03
73,14.6,24,8.138795979750322,5,0,2,3,3,0,1,10,6,2,6,3,1253,2023-10-10
63,12.6,27,9.478396488858229,3,2,3,2,2,0,1,4,7,5,11,3,1254,2023-10-17
49,9.8,21,8.565045242145542,3,2,3,2,4,2,3,1,1,13,6,3,1255,2023-10-24
69,13.8,14,5.635601121442148,3,2,3,2,2,1,2,1,6,5,2,3,1256,2023-10-31
86,17.2,16,5.912698199637793,2,3,2,3,2,0,1,5,6,3,2,3,1257,2023-11-07
70,14.0,27,9.695359714832659,2,3,3,2,2,0,1,3,6,7,11,3,1258,2023-11-14
71,14.2,21,7.19444229944198,3,2,2,3,2,1,2,12,4,1,4,3,1259,2023-11-21
70,14.0,27,10.178408519999577,2,3,3,2,2,0,1,2,10,7,8,3,1260,2023-11-28
125,25.0,12,4.560701700396552,5,0,0,5,3,0,1,2,4,4,2,3,1261,2023-12-05
93,18.6,18,5.885575587824865,3,2,1,4,3,1,2,5,2,1,10,2,1262,2023-12-12
71,14.2,27,11.232096865679177,3,2,3,2,1,1,2,1,13,10,3,3,1263,2023-12-19
68,13.6,25,9.393614852653903,2,3,3,2,2,0,1,5,3,12,5,3,1264,2023-12-26
74,14.8,23,8.44748483277715,4,1,4,1,2,1,2,1,2,4,16,3,1265,2024-01-09
93,18.6,30,10.011992808627062,3,2,1,4,2,1,2,15,6,1,8,4,1266,2024-01-16
95,19.0,16,5.549774770204643,3,2,2,3,2,0,1,2,3,2,9,2,1267,2024-01-23
85,17.0,20,7.4565407529228995,3,2,3,2,2,0,1,2,3,8,7,3,1268,2024-01-30
72,14.4,16,6.086049621881176,2,3,2,3,1,1,2,5,6,4,1,3,1269,2024-02-06
70,14.0,24,8.555699854482976,2,3,2,3,3,0,1,5,9,3,7,3,1270,2024-02-13
97,19.4,7,2.727636339397171,3,2,0,5,3,2,2,1,2,3,1,2,1271,2024-02-20
75,15.0,27,9.695359714832659,3,2,3,2,2,0,1,4,7,7,9,4,1272,2024-02-27
90,18.0,16,5.761944116355173,2,3,1,4,2,1,2,11,2,2,1,3,1273,2024-03-05
40,8.0,13,4.242640687119285,2,3,5,0,1,1,2,6,1,2,4,2,1274,2024-03-12
56,11.2,8,2.7856776554368237,2,3,5,0,2,3,4,5,1,1,1,2,1275,2024-03-19
73,14.6,27,9.134549797335389,3,2,3,2,2,0,1,5,4,3,15,3,1276,2024-03-26
83,16.6,26,8.8,1,4,2,3,2,0,1,11,5,4,6,3,1277,2024-04-02
84,16.8,28,9.6,4,1,2,3,3,0,1,7,9,2,10,4,1278,2024-04-09
83,16.6,27,9.068627239003707,1,4,2,3,0,0,1,13,4,4,6,3,1279,2024-04-16
67,13.4,13,4.841487374764082,3,2,3,2,2,0,1,2,5,3,3,3,1280,2024-04-23
71,14.2,20,6.823488843692792,1,4,3,2,0,0,1,6,5,3,6,3,1281,2024-04-30
108,21.6,29,10.44222198576529,2,3,1,4,3,2,2,20,1,7,1,3,1282,2024-05-07
97,19.4,30,11.551623262554921,5,0,2,3,3,0,1,10,14,4,2,4,1283,2024-05-14
97,19.4,27,10.287856919689348,3,2,2,3,3,0,1,7,12,5,3,4,1284,2024-05-21
75,15.0,21,8.87693640846886,3,2,2,3,2,1,2,1,13,5,2,3,1285,2024-05-28
74,14.8,21,7.730459236035076,2,3,4,1,1,2,2,1,2,1,17,3,1286,2024-06-04
101,20.2,20,7.858753081755401,1,4,2,3,1,0,1,2,11,3,4,3,1287,2024-06-11
68,13.6,18,5.851495535331117,0,5,3,2,0,0,1,8,2,2,6,3,1288,2024-06-18
113,22.6,13,5.083306010855534,3,2,0,5,1,1,2,1,3,6,3,3,1289,2024-06-25
134,26.8,10,3.370459909270543,4,1,0,5,2,1,2,5,1,2,2,2,1290,2024-07-02
51,10.2,28,10.107423014794623,3,2,4,1,3,1,2,1,6,3,18,3,1291,2024-07-09
86,17.2,19,7.386474125047755,4,1,2,3,2,0,1,5,10,2,2,3,1292,2024-07-16
72,14.4,22,8.333066662399863,0,5,3,2,0,0,1,2,2,10,8,3,1293,2024-07-23
107,21.4,21,7.3375745311376575,3,2,1,4,1,1,2,13,1,5,2,2,1294,2024-07-30
74,14.8,22,7.782030583337488,2,3,3,2,1,1,2,7,1,9,5,3,1295,2024-08-06
80,16.0,12,4.381780460041329,4,1,2,3,2,1,2,4,5,1,2,3,1296,2024-08-13
79,15.8,27,9.064215354899728,3,2,2,3,1,0,1,11,5,4,7,3,1297,2024-08-20
48,9.6,15,5.6780278266313555,2,3,4,1,3,1,2,2,8,1,4,2,1298,2024-08-27
45,9.0,15,5.403702434442518,3,2,4,1,2,1,2,1,5,2,7,2,1299,2024-09-03
79,15.8,30,11.9565881421081,3,2,2,3,1,0,1,3,12,11,4,4,1300,2024-09-10
106,21.2,14,5.946427498927402,4,1,2,3,1,2,3,2,10,1,1,2,1301,2024-09-17
70,14.0,18,6.099180272790763,2,3,3,2,2,1,2,5,1,5,7,3,1302,2024-09-24
99,19.8,24,9.325234581499814,3,2,2,3,3,1,2,7,3,13,1,3,1303,2024-10-01
64,12.8,28,10.979981785048643,2,3,3,2,2,1,2,1,2,14,11,3,1304,2024-10-08
92,18.4,23,9.350935782048769,2,3,3,2,2,1,2,5,2,15,1,4,1305,2024-10-15
96,19.2,24,10.814804667676619,4,1,2,3,3,2,3,2,20,1,1,2,1306,2024-10-22
78,15.6,9,3.2619012860600183,2,3,2,3,2,0,1,2,3,2,2,2,1307,2024-10-29
61,12.2,19,6.523802572120037,1,4,3,2,1,0,1,5,4,4,6,3,1308,2024-11-05
99,19.8,23,9.108238029388561,3,2,2,3,1,0,1,6,13,2,2,3,1309,2024-11-12
98,19.6,15,5.748043145279966,2,3,2,3,2,1,2,1,5,5,4,2,1310,2024-11-19
100,20.0,28,10.99090533122727,4,1,2,3,3,1,2,8,16,1,3,4,1311,2024-11-26
87,17.4,21,7.761443164772902,3,2,3,2,2,1,2,2,1,8,10,3,1312,2024-12-03
69,13.8,29,10.979981785048643,3,2,3,2,3,0,1,3,4,13,9,3,1313,2024-12-10
112,22.4,12,4.127953488110059,2,3,0,5,1,1,2,2,1,2,7,3,1314,2024-12-17
102,20.4,24,9.00222194794152,2,3,2,3,1,1,2,9,7,7,1,4,1315,2024-12-24
49,9.8,13,4.354308211415448,3,2,4,1,3,1,2,3,3,1,6,2,1316,2025-01-07
116,23.2,24,8.704022058795578,2,3,1,4,2,1,2,15,4,4,1,3,1317,2025-01-14
80,16.0,24,9.338094023943002,4,1,3,2,3,0,1,2,8,9,5,3,1318,2025-01-21
