num_a,num_b,observed_count,expected_count,lift,odds_ratio,p_raw,period,p_bonf,sig_bonf,p_holm,sig_holm,p_fdr,sig_fdr
1,26,24,30.193548387096776,0.7948717948717949,0.7605214152700186,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
1,27,31,30.193548387096776,1.0267094017094016,0.8447563996696945,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
1,28,25,30.193548387096776,0.8279914529914529,0.7067885559505671,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
1,29,33,30.193548387096776,1.0929487179487178,1.013157894736842,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
1,30,27,30.193548387096776,0.8942307692307692,0.7109050207866965,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
1,31,31,30.193548387096776,1.0267094017094016,0.7937907043653388,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
2,3,43,30.193548387096776,1.424145299145299,1.098069640227225,0.026493816551501716,full,1.0,False,1.0,False,0.7528447821894237,False
2,4,32,30.193548387096776,1.0598290598290598,0.764270925761609,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
2,5,30,30.193548387096776,0.9935897435897435,0.7229094875672459,1.0,full,1.0,False,1.0,False,1.0,False
2,6,21,30.193548387096776,0.6955128205128205,0.544954128440367,0.09714126221799016,full,1.0,False,1.0,False,0.7528447821894237,False
2,7,28,30.193548387096776,0.9273504273504273,0.6896238781889684,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
2,8,23,30.193548387096776,0.7617521367521367,0.5865404510655907,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
2,9,27,30.193548387096776,0.8942307692307692,0.6878758034418412,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
2,10,31,30.193548387096776,1.0267094017094016,0.7147914274779946,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
2,11,45,30.193548387096776,1.4903846153846152,0.9908102812893596,0.009670976717344973,full,1.0,False,1.0,False,0.6424291676522017,False
2,12,22,30.193548387096776,0.7286324786324786,0.5440306212384478,0.1409449631431578,full,1.0,False,1.0,False,0.840248818738056,False
2,13,41,30.193548387096776,1.3579059829059827,1.163596189164371,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
2,14,35,30.193548387096776,1.159188034188034,0.7712495375508694,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
2,15,27,30.193548387096776,0.8942307692307692,0.7454217536071032,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
2,16,38,30.193548387096776,1.2585470085470085,0.940426074754433,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
2,17,24,30.193548387096776,0.7948717948717949,0.5485066698146618,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
2,18,29,30.193548387096776,0.9604700854700853,0.6911880216003927,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
2,19,38,30.193548387096776,1.2585470085470085,0.8749489268632682,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
2,20,28,30.193548387096776,0.9273504273504273,0.6141447443734689,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
2,21,30,30.193548387096776,0.9935897435897435,0.6452559357226686,1.0,full,1.0,False,1.0,False,1.0,False
2,22,37,30.193548387096776,1.2254273504273503,0.8680193142466957,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
2,23,35,30.193548387096776,1.159188034188034,0.8278186274509803,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
2,24,41,30.193548387096776,1.3579059829059827,1.1111663078876193,0.05273803729570686,full,1.0,False,1.0,False,0.7528447821894237,False
2,25,27,30.193548387096776,0.8942307692307692,0.6374489398949621,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
2,26,26,30.193548387096776,0.861111111111111,0.6813612371024641,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
2,27,30,30.193548387096776,0.9935897435897435,0.6489943082609583,1.0,full,1.0,False,1.0,False,1.0,False
2,28,33,30.193548387096776,1.0929487179487178,0.8220490546755238,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
2,29,34,30.193548387096776,1.1260683760683758,0.8457668241603882,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
2,30,36,30.193548387096776,1.192307692307692,0.840398941978694,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
2,31,34,30.193548387096776,1.1260683760683758,0.7204743790557172,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
3,4,35,30.193548387096776,1.159188034188034,0.8744164571897605,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
3,5,32,30.193548387096776,1.0598290598290598,0.7976503639381943,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
3,6,25,30.193548387096776,0.8279914529914529,0.6868586560741476,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
3,7,31,30.193548387096776,1.0267094017094016,0.7987929677250065,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
3,8,31,30.193548387096776,1.0267094017094016,0.8765116675183103,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
3,9,30,30.193548387096776,0.9935897435897435,0.7999352279167679,1.0,full,1.0,False,1.0,False,1.0,False
3,10,37,30.193548387096776,1.2254273504273503,0.9221538461538461,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
3,11,45,30.193548387096776,1.4903846153846152,1.003252262443439,0.009670976717344973,full,1.0,False,1.0,False,0.6424291676522017,False
3,12,27,30.193548387096776,0.8942307692307692,0.7143659711075442,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
3,13,29,30.193548387096776,0.9604700854700853,0.7260382569558101,0.9266235287233359,full,1.0,False,1.0,False,0.9882567450833742,False
3,14,44,30.193548387096776,1.4572649572649572,1.0826207917506827,0.016213468074566077,full,1.0,False,1.0,False,0.7528447821894237,False
3,15,28,30.193548387096776,0.9273504273504273,0.7911440785934714,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
3,16,33,30.193548387096776,1.0929487179487178,0.7821323529411764,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
3,17,25,30.193548387096776,0.8279914529914529,0.5842077396996534,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
3,18,22,30.193548387096776,0.7286324786324786,0.4917736896910795,0.1409449631431578,full,1.0,False,1.0,False,0.840248818738056,False
3,19,35,30.193548387096776,1.159188034188034,0.7896039603960396,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
3,20,33,30.193548387096776,1.0929487179487178,0.7727868375072802,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
3,21,23,30.193548387096776,0.7617521367521367,0.46524132633465626,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
3,22,40,30.193548387096776,1.3247863247863247,0.9817258883248731,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
3,23,32,30.193548387096776,1.0598290598290598,0.7412711762585606,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
3,24,26,30.193548387096776,0.861111111111111,0.603044664656039,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
3,25,38,30.193548387096776,1.2585470085470085,1.0267732103138645,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
3,26,24,30.193548387096776,0.7948717948717949,0.6219214729719097,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
3,27,31,30.193548387096776,1.0267094017094016,0.6857836338418862,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
3,28,24,30.193548387096776,0.7948717948717949,0.5480925755538255,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
3,29,24,30.193548387096776,0.7948717948717949,0.541517763296195,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
3,30,26,30.193548387096776,0.861111111111111,0.5518990721580669,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
3,31,40,30.193548387096776,1.3247863247863247,0.9146633464227565,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
4,5,25,30.193548387096776,0.8279914529914529,0.6082997462307808,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
4,6,24,30.193548387096776,0.7948717948717949,0.6867305061559508,0.3102501858601514,full,1.0,False,1.0,False,0.9134515360957742,False
4,7,25,30.193548387096776,0.8279914529914529,0.6351069042890671,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
4,8,23,30.193548387096776,0.7617521367521367,0.624908025616569,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
4,9,35,30.193548387096776,1.159188034188034,1.0443094514918707,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
4,10,27,30.193548387096776,0.8942307692307692,0.6362577357116854,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
4,11,35,30.193548387096776,1.159188034188034,0.7418747056052756,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
4,12,18,30.193548387096776,0.596153846153846,0.4533231474407945,0.021209118020324956,full,1.0,False,1.0,False,0.7528447821894237,False
4,13,31,30.193548387096776,1.0267094017094016,0.8375634517766497,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
4,14,30,30.193548387096776,0.9935897435897435,0.6695992179863147,1.0,full,1.0,False,1.0,False,1.0,False
4,15,33,30.193548387096776,1.0929487179487178,1.0442776735459662,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
4,16,40,30.193548387096776,1.3247863247863247,1.0836732444052475,0.07948478690877639,full,1.0,False,1.0,False,0.7528447821894237,False
4,17,26,30.193548387096776,0.861111111111111,0.6475247524752475,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
4,18,32,30.193548387096776,1.0598290598290598,0.8419702959717918,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
4,19,39,30.193548387096776,1.2916666666666665,0.9716443211588842,0.11655045230135694,full,1.0,False,1.0,False,0.7969994164725144,False
4,20,26,30.193548387096776,0.861111111111111,0.5955279738500165,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
4,21,31,30.193548387096776,1.0267094017094016,0.7196814780956047,0.853780704510487,full,1.0,False,1.0,False,0.9659562715264634,False
4,22,36,30.193548387096776,1.192307692307692,0.8933823529411765,0.26950915959692945,full,1.0,False,1.0,False,0.9134515360957742,False
4,23,25,30.193548387096776,0.8279914529914529,0.5665024630541872,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
4,24,30,30.193548387096776,0.9935897435897435,0.7669478288034989,1.0,full,1.0,False,1.0,False,1.0,False
4,25,26,30.193548387096776,0.861111111111111,0.6475247524752475,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
4,26,38,30.193548387096776,1.2585470085470085,1.2254545454545454,0.16615843884076675,full,1.0,False,1.0,False,0.8490513633072146,False
4,27,34,30.193548387096776,1.1260683760683758,0.8204093829373973,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
4,28,32,30.193548387096776,1.0598290598290598,0.8419702959717918,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
4,29,30,30.193548387096776,0.9935897435897435,0.7622377622377622,1.0,full,1.0,False,1.0,False,1.0,False
4,30,32,30.193548387096776,1.0598290598290598,0.764270925761609,0.7124512001298489,full,1.0,False,1.0,False,0.9659562715264634,False
4,31,42,30.193548387096776,1.391025641025641,1.038709677419355,0.03408523555021485,full,1.0,False,1.0,False,0.7528447821894237,False
5,6,37,30.193548387096776,1.2254273504273503,1.2786231148982214,0.1980487822798055,full,1.0,False,1.0,False,0.9118087501000947,False
5,7,33,30.193548387096776,1.0929487179487178,0.9471958584987058,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
5,8,23,30.193548387096776,0.7617521367521367,0.6437430167597765,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
5,9,23,30.193548387096776,0.7617521367521367,0.6151881720430108,0.2302639891439897,full,1.0,False,1.0,False,0.9134515360957742,False
5,10,26,30.193548387096776,0.861111111111111,0.6246611798334237,0.5188315085513573,full,1.0,False,1.0,False,0.9243549864995446,False
5,11,33,30.193548387096776,1.0929487179487178,0.7066636548452677,0.5804212529492752,full,1.0,False,1.0,False,0.9338957876173459,False
5,12,35,30.193548387096776,1.159188034188034,1.1071652065081352,0.35720678863729965,full,1.0,False,1.0,False,0.9134515360957742,False
5,13,28,30.193548387096776,0.9273504273504273,0.753656220322887,0.7823030217496556,full,1.0,False,1.0,False,0.9659562715264634,False
5,14,30,30.193548387096776,0.9935897435897435,0.6905279243571071,1.0,full,1.0,False,1.0,False,1.0,False
5,15,25,30.193548387096776,0.8279914529914529,0.7406918017383134,0.4066332644555382,full,1.0,False,1.0,False,0.9134515360957742,False
5,16,34,30.193548387096776,1.1260683760683758,0.8877190183722847,0.4612160308224047,full,1.0,False,1.0,False,0.9204525937013656,False
5,17,27,30.193548387096776,0.8942307692307692,0.7008468335787923,0.6450481380209045,full,1.0,False,1.0,False,0.961369821088848,False
