mean_max_match,rate_3plus,rate_4plus,n_5_hits,total_profit,max_drawdown
2.0405982905982905,0.20868945868945868,0.007122507122507123,0.0,-2419800.0,-2418700.0
2.0455840455840457,0.1972934472934473,0.009971509971509971,0.0,-2398200.0,-2396200.0
2.009259259259259,0.17592592592592593,0.007834757834757835,0.0,-2466800.0,-2464800.0
2.0384615384615383,0.1866096866096866,0.007834757834757835,0.0,-2258700.0,-2256700.0
2.044159544159544,0.2143874643874644,0.007834757834757835,0.0,-1505500.0,-1819400.0
2.059116809116809,0.198005698005698,0.007122507122507123,0.0,-2442100.0,-2440100.0
2.051994301994302,0.20441595441595442,0.009971509971509971,0.0,-2401200.0,-2400100.0
2.019230769230769,0.18803418803418803,0.007122507122507123,0.0,-2321500.0,-2319500.0
2.034900284900285,0.18732193732193733,0.005698005698005698,0.0,-2470400.0,-2468400.0
2.032051282051282,0.18447293447293447,0.009259259259259259,0.0,-2440600.0,-2438600.0
2.042022792022792,0.20156695156695156,0.010683760683760684,0.0,-2201700.0,-2199700.0
2.0662393162393164,0.1972934472934473,0.008547008547008548,0.0,-2426300.0,-2427700.0
2.0427350427350426,0.1987179487179487,0.01282051282051282,0.0,-1976600.0,-2371100.0
2.0334757834757835,0.19515669515669515,0.005698005698005698,0.0,-2462900.0,-2460900.0
2.027065527065527,0.18874643874643873,0.011396011396011397,0.0,-2278000.0,-2277600.0
2.0598290598290596,0.2022792022792023,0.005698005698005698,1.0,13953000.0,-1841200.0
2.0455840455840457,0.18732193732193733,0.004273504273504274,1.0,7517200.0,-1354300.0
2.0213675213675213,0.1858974358974359,0.007834757834757835,0.0,-2449400.0,-2447400.0
2.04985754985755,0.198005698005698,0.008547008547008548,0.0,-2175200.0,-2352100.0
2.051282051282051,0.21794871794871795,0.009971509971509971,0.0,-2383300.0,-2381300.0
2.036324786324786,0.18945868945868946,0.002849002849002849,0.0,-2514000.0,-2512000.0
2.0484330484330484,0.2037037037037037,0.007122507122507123,0.0,-2346700.0,-2345600.0
2.030626780626781,0.1915954415954416,0.007122507122507123,0.0,-2445600.0,-2443600.0
2.0405982905982905,0.19586894586894588,0.007122507122507123,0.0,-2438900.0,-2436900.0
2.0541310541310542,0.198005698005698,0.007122507122507123,0.0,-2148200.0,-2146200.0
